calle,num,latitud,longitud,idAcc,desconocidos,ilesos,leves,graves,muertos
CALLE DE BARBARA DE BRAGANZA - PASEO DE RECOLETOS,0,40.4231365,-3.6912214,2018/6755,0,0,1,0,0
CALLE DE BARBARA DE BRAGANZA - PASEO DE RECOLETOS,0,40.4231365,-3.6912214,2018/6756,0,1,1,0,0
CALLE DE BARBARA DE BRAGANZA - PASEO DE RECOLETOS,0,40.4231365,-3.6912214,2018/7199,0,0,2,0,0
CALLE DE BARBARA DE BRAGANZA NUM,14,40.4232413,-3.6922849,2018/13457,0,3,1,0,0
CALLE DE BARBARA DE BRAGANZA NUM,8,40.4232413,-3.6922849,2018/3934,0,1,2,0,0
CALLE DE BARCELO NUM,1,40.4264636,-3.7010881,2019/163,0,2,1,0,0
CALLE DE BARQUILLO - CALLE DE LAS INFANTAS,0,40.4201069,-3.6970542,2018/9684,0,2,1,0,0
CALLE DE BARQUILLO - PLAZA DEL REY,0,40.4200572,-3.6956461,2018/6456,0,1,1,0,0
CALLE DE BARQUILLO NUM,6,40.4200053,-3.6955512,2018/6005,0,2,1,0,0
CALLE DE BARRIONUEVO - CALLE DE LAS HIGUERAS,0,40.407457,-3.7430666,2018/13856,0,1,0,1,0
CALLE DE BARRIONUEVO - CALLE DE LAS HIGUERAS,0,40.407457,-3.7430666,2018/1483,0,1,1,0,0
CALLE DE BASCUÑUELOS - CALLE DE CIUDAD DE FRIAS,0,40.3376422,-3.7139397,2018/936,1,0,2,0,0
CALLE DE BASCUÑUELOS - CALLE DE LAS NAVAS DE BUITRAGO,0,40.3377026,-3.7187365,2018/5515,0,1,2,0,0
CALLE DE BASCUÑUELOS - CALLE DE PIÑUECAR,0,40.3376927,-3.7178089,2018/4247,0,1,1,0,0
CALLE DE BAUSA - CALLE DE SERRANO GALVACHE,0,40.4712675,-3.6689764,2018/10642,0,2,1,0,0
CALLE DE BAÑOS DE MONTEMAYOR - CALLE DE POZUELO DE ZARZON,0,40.3981268,-3.7036495,2018/6228,0,1,2,0,0
CALLE DE BEATRIZ DE BOBADILLA - CALLE DE PEDRO JUSTO DORADO DELLMANS,0,40.44798300000001,-3.7146588,2018/8100,0,1,1,0,0
CALLE DE BEATRIZ DE BOBADILLA - PASEO DE JUAN XXIII,0,40.4487611,-3.7165979,2018/15074,0,2,1,0,0
CALLE DE BEATRIZ DE BOBADILLA - PASEO DE JUAN XXIII,0,40.4487611,-3.7165979,2018/4799,0,2,1,0,0
CALLE DE BEATRIZ GALINDO NUM,4,40.4131946,-3.715492,2018/6578,1,1,1,0,0
CALLE DE BECERREA - CAMINO DE GANAPANES,0,40.4712682,-3.7146901,2018/12868,0,1,1,0,0
CALLE DE BECERREA - CAMINO DE GANAPANES,0,40.4712682,-3.7146901,2018/500,0,2,1,0,0
